description,name,price,url,discount
spider man mil moral ps4 demostrar tu grandeza demostrar quién ser vivir el ascenso de mil moral mientras dominar nuevo y alucinant poder para convertir él en el nuevo spider man a su manera en el último aventura del universo de spider man de marvel el adolescente mil moral él adaptar a su nuevo barrio al tiempo que seguir el paso de peter parker su mentor y él convertir en uno nuevo spider man pero cuando uno feroz lucha de poder amenazar con destruir su nuevo hogar el aspirante a héroe él dar cuenta de que uno gran poder deber conllevar uno gran responsabilidad para salvar el nuevo york de marvel mil deber tomar el relevo de spider man y estar a el altura el ascenso de mil moral mil moral descubrir poder sensacional que él diferenciar de peter parker su mentor dominar su insólito ataque bioeléctrico de ráfaga de veneno y su poder de camuflaje junto a el espectacular acrobacia con lanzamiento de telaraña el artilugio y el demá habilidad uno guerra por el poder haber estallar uno guerra por el control de el nuevo york de marvel entre uno turbio corporación energético y uno grupo paramilitar que él surtir de arma de alto tecnología con su nuevo hogar en pleno campo de batalla mil deber aprender el coste de convertir él en héroe y decidir él que deber sacrificar por el bien común uno nuevo hogar lleno de vida descubrir el calle nevada del nuevo barrio de mil lleno de bullicio y animación en su búsqueda de arraigo cuando empezar a desdibujar él el frontera entre su vida personal y su lucha contra el crimen descubrir en quién poder confiar y él que significar uno hogar verdadero ,spider man mil moral ps4 ,56990,https://www.microplay.cl/producto/spider-man-miles-morales-ps4/,0
super mario 3d world bowsers fury switch lánzate y escala a través de uno gran cantidad de colorido nivel mario y su amigo poder utilizar mejora como el supercampana el cual tú conceder habilidad similar a el de uno gato como el habilidad de escalar o de rasguñar trabajar en equipo de forma local o en línea con hasta tres jugador para alcanzar el meta y ver quién obtener uno mejor puntuación el juego super mario 3d world bowser s fury contener el mismo gran jugabilidad cooperativo creativo nivel y mejora del juego original y mucho más pronto él revelar más detalle divertido sobre este juego ,super mario 3d world bowsers fury switch ,59990,https://www.microplay.cl/producto/super-mario-3d-world-bowsers-fury-switch/,0
pokémon shining pearl switch dejar que el nostalgia él apoderar de tú y volver a disfrutar de el juegos pokémon diamond y pokémon pearl en el consola nintendo switch el aventura de pokémon brilliant diamond y pokémon shining pearl transcurrir en el región de sinnoh él tratar de uno región de naturaleza exuberante con el imponente monte corón en su corazón y cuyo mito él haber transmitir de generación en generación tendrás que visitar distinto zona mientras intenta convertirte en campeón o campeona de el liga pokémon él haber respetar tanto el historia como el escala de el pueblo y el ruta original quien disfrutar de pokémon diamond y pokémon pearl poder volver a el lugar que ya conocer para revivir momento mucho especial el jugador que él adentrar en el región de sinnoh por primero vez tener uno montón de combate y sorpresa esperándolo el nuevo versión ser fácil de jugar y contar con función mucho útil para el jugador como ocurrir con el juego más actual de pokémon además también él poder vivir el combate mucho de cerca no importar si jugastar a pokémon diamond o pokémon pearl en su día o si ser el primero vez que él hacer seguro que disfrutarás en grande de este aventura al comienzo de tu viaje tendrar que elegir entre turtwig chimchar o piplup para que uno de él él convertir en tu pokémon inicial durante tu viaje tú toparás con el pokémon legendarios dialgar o palkia depender de si jugar a pokémon brilliant diamond o a pokémon shining pearl respectivamente ,pokémon shining pearl switch ,49900,https://www.microplay.cl/producto/pokemon-shining-pearl-switch/,0
mousepad hyperx fury s pro speed edition xl el alfombrilla de ratón hyperx fury s por juego estar cosido con especial cuidado de modo que no ser austero y él garantizar uno superficie liso y uniforme ya sea que estar buscar el máximo velocidad o precisión el tejido de densidad tener uno superficie liso que él dar exactamente él que necesitar hyperx fury s él caracterizar por uno superficie de tela suave y por él tanto ser especialmente suave en el muñeca y el fondo texturizado hecho de caucho natural que retener incluso a alto velocidad de juego fury s estar disponible en cuatro tamaño para cada necesidad y él poder enrollar para llevar él con usted también este texto estar traducido automáticamente aspecto destacado y detalle bord sin costura que no él deshilachaber diferente superficie ya ser para máximo precisión o velocidad fondo de plástico natural que él mantener estable cuatro tamaño diferente para casi todo el tamaño y estilo de mesa de juego juegos hyperx fury s speed edition pro ancho 900 mm profundidad 420 mm color del producto negro rojo color de el superficie imagen material telar caucho uso recomendado universal borde bordado diseño cómodo alfombrilla de ratón para juegos ,mousepad hyperx fury s pro speed edition xl ,24990,https://www.microplay.cl/producto/mousepad-hyperx-fury-s-pro-speed-edition-xl/,10
mousepad fury s pro speed edition medium hyperx el alfombrilla para ratón pro gaming de hyperx fury s haber coser a el perfección el borde anti deshilachado para dar él uno superficie plano y uniforme ya ser que preferir el velocidad o el precisión el almohadilla de tejido densamente tejido proporcionar uno superficie que él sentir suave al tacto y estar optimizado para su preferencia hyperx fury s contar con uno suave superficie de tela para el comodidad de el muñeca y uno parte inferior de caucho natural con textura diseñado para resistir rápidamente cuando el acción él volver frenético tamaño 36 x 30 cm ,mousepad fury s pro speed edition medium hyperx ,11990,https://www.microplay.cl/producto/mousepad-fury-s-pro-speed-edition-medium-hyperx/,0
audífono gamer locust plus azul sad el locust plus él actualizar en base a locust agregar característica de sonido envolvente virtual 7 1 y luz rgb en el auricular el luz indicadorar en el micrófono y el control remoto multifuncional en línea también él adoptar para mejorar el juego excelente efecto de sonido locust plus ofrecer sonido envolvente virtual 7 1 con el altavoz de 40 mm él que tú permitir sumergirte en el juego excelente cómodo para usar el orejera de cuero suave y el diadema con suspensión elástico él adaptar bien a su cabeza reducir el presión en el cabeza diseño de apariencia elegante locust plus estar equipado con luz rgb en el auricular mejorar el atmósfera de entretenimiento mientras estar en el juego locust plus estar equipado con el control remoto multifuncional en línea que él permitir ajustar el volumen silenciar el micrófono transmitir el modo de iluminación de manera conveniente especificación altavoz diámetro del megáfono 40 mm sensibilidad 93 db 3 db 1 khz respuesta de frecuencia 20 20 khz impedanciar 32 1 khz capacidad de potencia de entrega 20 mw micrófono dimensión 4 0 1 5 mm sensibilidad del micrófono 22 db 3 db 1 khz respuesta de frecuencia del micrófono 50 10 khz impedancia del micrófono 2 2 k 1 khz directividad omnidireccional conexión enchufe de entrada enchufe usb chapado en oro longitud del cable aprox 2 2 m 7 22 pi compatibilidad pc portátil windows 7 8 10 ps4 ps5 nintendo switch alguno función poder no ser aplicable en cierto dispositivo ,audífono gamer locust plus azul sad ,26900,https://www.microplay.cl/producto/audifonos-gamer-locust-plus-azul-sades/,0
my hero ón justice 2 switch el batalla por el justicia continúar pero este vez el pelea ser más colosal más malvado y más exclusivo en my hero one s justice 2 basado en el exitoso serie de anime todo tu personaje favorito regresar en este campo de pelea en 3d que enfrentar a héroe y villano en el prueba definitivo para obtener justicia jugar a través del anime y experimentar pelea destacado mientras reviv escena icónica reúnete después del final de my hero one s justice y ver qué pasar con deku y el clase en ua el elenco de my hero one s justice estar de regreso y ahora él él unir personaje recién agregado a el serie con 40 personaje jugabl construir el equipo de tu sueño con tu héroe o villano favorito lucha para construir tu medidor plus ultra y lograr cierto ocurrencia que generar combo especial que ir más allá de él normal ,my hero ón justice 2 switch ,39900,https://www.microplay.cl/producto/my-hero-ones-justice-2-switch/,0
audífono rig 500 pro playstation nacon el diseño rígido ofrecer uno audio de juego preciso y de alto resolución para que poder aplastar a tu competidor audio de élite sin oposición controlar el campo de batalla con el diseño excepcional de el auricular rig 500 pro hc con su exoesqueleto cámara acústico afinada con precisión potente auricular de 50 mm y el primero dial de audio del juego rig que ofrecer uno control intuitivo del volumen tener el victoria al alcance de el mano característica oir más y reaccionar más rápido con el auricular de 50 mm afinado con precisión que ofrecer uno audio de alto resolución el diseño ligero del exoesqueleto cubrir el oreja de forma estable y cómodo para que poder jugar durante más tiempo y con menos distracción afinada con precisión para recoger cada sonido el cámara acústico antirruido crear uno experiencia sonoro de alto resolución y mínimo distorsión el diseño supraaural antirruido y el almohadilla de material doble ofrecer uno anulación pasivo del ruido para que poder jugar durante hora sin fatiga ni sobrecalentamiento el dial de audio del juego rig estar situado estratégicamente e integrado con tu mando para que poder ajustar fácilmente el volumen general sin interrumpir el juego el control en línea facilitar el ajuste del volumen para ofrecer uno respuesta inmediato y reducir el distracción el tecnología dolby atmos for headphón tú sumergar en el juego con uno sonido en movimiento que tú envolver por completo incluir código de activación prepago para xbox one y windows 10 el micrófono desmontable antirruido y el función de silencio simplificar el tarea de silenciar y reactivar el sonido el almohadilla reemplazabl y el cable intercambiabl tú permitir configurar tu auricular para ajustar él a tu estilo de juego y el nivel de comodidad deseado especificación técnico información general tipo de auricular circumaural color negro especificación de audio respuesta en frecuencia 20 hz 20 khz impedanciar 32 ohmio nivel máximo de presión sonoro 111 dbspl v sonido envolvente dolby atmos diámetro de transductor 50 mm especificación de micrófono respuesta en frecuencia del micrófono 100 hz 10 khz micrófono extraíble sí conectividad tipo de conexión conector analógico de 3 5 mm inalámbrico no control de volumen dial de audio del juego longitud del cable cm 130 cm ,audífono rig 500 pro playstation nacon ,44900,https://www.microplay.cl/producto/audifonos-rig-500-pro-playstation-nacon/,0
fifa 22 ps4 desarrollado por football ea sports fifa 22 acerca el juego aún más a el realidad con avance fundamental en el juego y uno nuevo temporada de innovación en todo el modo el nuevo característica de juego en fifa 22 tú brindar más consistencia entre el publicación con uno reescritura del portero que brindar más composturo a el posición más importante en el campo junto con uno nuevo física de el pelota uno sprint explosivo que él adaptar mejor a el aceleración de el jugador más rápido del juego y nuevo táctica de ataque que tú permitir tomar el control de cómo jugar tu equipo en el modo carrera vivir tu sueño futbolístico mientras creer y gestiona el club más nuevo del juego hacia el gloria volta football tú recompensar por tu estilo con uno estilo de juego reducido y nuevo forma de jugar y progresar cada temporada reúna el equipo en pro club con personalización mejorado del equipo y progresión actualizado que él permitir controlar el desarrollo de su virtual pro y él dar el bienvenida a alguno de el jugador más memorabl del fútbol como nuevo fut heroes en fifa ultimate team con uno estructura de competencia redefinido que hacer poner a prueba tu habilidad contra otro jugador más accesibl independientemente de cómo juegues disfruto de uno autenticidad inigualable en todo parte con más de 17 000 jugador más de 700 equipo y más de 30 liga incluido el uefa champions leagar el conmebol libertadores y el nuevo uefa europa conference leagar solo disponible en fifa 22 como él jugar el juego reinventado creer avance fundamental que sentirás en todo el modo de fifa 22 uno reescritura del portero aportar más compostura y consistencia a el posición más importante en el cancha el nuevo física del balón reinventar cada pase tiro y gol y uno sprint explosivo permitir sient el aceleración de el jugador más rápido del juego reescritura de portero uno nuevo sistema de portero aportar uno nuevo nivel de inteligencia a el último línea de defensa él que permitir detener tiro más fiable y tomar decisión más inteligente entre el poste en fifa 22 el personalidad de posicionamiento de el portero reproducir el diferente estilo de portero a él largo del juego desde el reflejo ultrarrápido de el taponador de clase mundial como jan oblak hasta el agresión de el portero de el barredora como ederson físico del balón real el dato del mundo real importado a fifa 22 llevar el física del balón del juego a uno nuevo nivel de realismo el parámetro ajustado que incluir velocidad virajar arrastre de aire resistencia del aire fricción del suelo y fricción de rodadura significar que cada tocar trampa disparo volea pase y regate él ver él mover y volar como si ser real sprint explosivo uno nuevo mecánica de juego que cambiar el dinámica de el situación de uno contra uno el sprint explosivo tú dar más control sobre el aceleración al regatear o defender atraer a el oponente y elegir cuándo dar rienda suelta a tu velocidad máximo para alejarte del defensor mientras conduz a tu equipo hacia adelante en el ataque nuevo táctica de ataque el nuevo táctica de ataque tú dar más control sobre cómo querer que jugar tu equipo configura tu equipo con diferente estilo en cada mitad de el cancha mantén el pelota en tu mitad y explotar en ataque con uno rápido acumulación en el del oponente jugar directo de área en área o alineo en tu propio estilo único modo de carrera vivir tu sueño futbolístico en el modo carrera de fifa 22 mientras crear uno club y el lleva de candidato al descenso a gigante global y disfruta de uno experiencia de carrera de jugador renovado que tú brindar más forma de progresar lograr y sumergirte en el viaje de tu profesional el juego próximamente haber más información sobre el nuevo función del modo carrera fútbol volta volto football regresar con más estilo en todo el campo y nuevo forma de expresar su estilo y conectar él con su equipo en el campo de fútbol callejero de todo el mundo más información sobre el nuevo función de fútbol volta próximamente equipo ultimate de fifa creer el equipo de tu sueño y compite en el modo más popular de fifa con mil de jugador para agregar a tu club e innumerable forma de personalizar tu club dentro y fuera de el cancha ya sea que quieras jugar por tu cuenta en squad battl junto en fut co op en línea en division rivals o contra el mejor en fut champions fifa ultimate team fut tú conectar con el mundo del fútbol durante todo el temporada con uno variedad de contenido influenciado por actuación y competición del mundo real como el uefa champions leagar el uefa europa league y el conmebol libertadores fifa 22 ultimate team rediseña el forma en que compit en division rivals y fut champions para crear uno forma más accesible de poner a prueba tu habilidad y tu progreso contra otro jugador tú ofrecer aún más forma de hacer tu propio club con nuevo profundidad de personalización tanto dentro como ser el campo y presentar fut heroes el regreso de alguno de el jugador más querido del fútbol fut heroes celebrar a alguno de el jugador más memorabl del fútbol con fut heroes nuevo elemento que representar el momento inolvidable que él convertir en el favorito de el fanático ya ser robbiar keane levantar el copa de el liga en 2008 el doblete de diego milito en el final de el uefa champions leaguir de 2010 para cimentar uno triple del inter o el objetivo de mario gómez de preparar el victoria de su equipo en el bundesliga 2007 fut heroes ofrecer nuevo oportunidad de creación de escuadrón con química específico de el liga y el oportunidad de recrear el momento nostálgico que él valer uno lugar en el equipo de fut 22 hero próximamente haber más información sobre el nuevo función de fifa ultimate team club pro con nuevo opción de personalización para que su club él destacar en el grada y en el campo uno nuevo sistema de crecimiento de jugador que él permitir controlar el desarrollo de su virtual pro y uno juego social optimizado que hacer que ser más fácil que nunca encontrar su próximo juego ser hora de reunir al equipo para uno nuevo temporada de pro club próximamente haber más información sobre el nuevo función de pro club autenticidad inigualable experimentar uno autenticidad incomparable en fifa 22 con el experiencia más realista del juego del mundo con el estrella y equipo más importante del fútbol con más de 17 000 jugador en más de 700 equipo en más de 90 estadio y más de 30 ligas fifa 22 ser el único lugar donde poder jugar el icónico uefa champions league uefa europa leaguir el nuevo uefa europa conference leagar conmebol libertadores conmebol sudamericano premier leagar bundesliga y laliga santander ,fifa 22 ps4 ,56990,https://www.microplay.cl/producto/fifa-22-ps4/,0
soporte audífono gamer wolfbonir azul sad sad demo stand ser el combinación perfecto para tu casco servir de apoyo para que descansar tras uno largo sesión de juego además su diseño robusto y moderno tú ayudar a mantener uno estética profesional en tu cuarto de juegos características tamaño 16 0 14 0 26 0 cm peso aproximado 194 g 0 427 lb función específico producto desmontable diverso cierre fácil de montar poder colocar cualquiera casco poder proteger tu equipamiento de polvo y daño por caida accidental el wolfbone ser uno soporte para auricular resistente ser fácil de montar con múltiple cerradura ser mucho conveniente empacar y elegir el auricular alto calidad con el plástico acrílico y el base estable wolfbone ser compatible con su auricular perfectamente fácil de instalar inserte el componente en el ranura y luego terminar de ensamblar fácilmente el seguridad haber uno soporte de goma en el parte superior de el base que evitar que el auricular él mueir y poder caer él ahorre su espacio mantener su auricular y su cable en orden protege contra su caída y el enredo del cable y él permitir ahorrar mucho espacio en su escritorio diseño unico el cuna tener uno diseño elegante y uno hermoso color azul ser uno decoración para su habitación ,soporte audífono gamer wolfbonir azul sad ,11990,https://www.microplay.cl/producto/soporte-audifonos-gamer-wolfbone-azul-sades/,0
audífono ps4 gaming cloud stinger corar hyperx el cloud stinger corar ser el auricular de nivel de entrada perfecto para el jugador de el consola que buscar uno gran calidad de sonido a uno precio asequible este auricular proporcionar todo el aspecto básico que el jugador querer de su auricular gran calidad de sonido comodidad conveniencia y confiabilidad cloud stinger corar ser compatible con múltiple consola y contar con control de audio directamente en el cable por él que no ser necesario navegar por el menú para ajustar el volumen o silenciar el micrófono uno control deslizante de acero ajustable y almohadilla suave proporcionar comodidad para ese larga noche de juego y el micrófono flexible y giratorio él permitir colocar el micrófono justo donde él desear el diseño de taza cerrada y el controlador direccional de 40 mm de cloud stinger corar él mantener inmerso en su juego y contar con el respaldo de uno garantía de 2 año y soportir técnico gratuito diseñado para jugador de consola cloud stinger corar ser compatible con varios consola y tener control de audio adecuado directamente en el cable optimizado para uno comodidad conveniente el almohadilla suave proporcionar uno ajuste cómodo y el micrófono flexible él poder colocar de el forma que desear inmersión en el juego de audio el controlador direccional de 40 mm de cloud stinger corar y el diseño de copa cerrado tú ayudar a bloquear el distracción para mantenerte en el juego color negro auricular controlador dinámico de 40 mm con imán de neodimio tipo circumaural cerrado por el parte trasero respuesta de frecuencia 20 hz 20 000 hz impedanciar 16 nivel de presión acústico 99 dbspl mw a 1 khz distorsión armónico total lt 2 peso 215 g longitud y tipo de cable auriculares 1 3 m conexión auricular conexión de 3 5 mm 4 polo micrófono elemento micrófono de condensador electret patrón polar cancelación de ruido respuesta de frecuencia 50 hz 18 000 hz sensibilidad 41 5 dbv 0 db 1 v pa 1 khz ,audífono ps4 gaming cloud stinger corar hyperx ,37990,https://www.microplay.cl/producto/audifonos-ps4-gaming-cloud-stinger-core-hyperx/,0
super smash bro ultimate switch luchador y mundo de juego mítico colisionar en el enfrentamiento definitivo uno nuevo entrada de el serie super smash bro para nintendo switch nuevo luchador como el inkling de el serie splatoon y ridley de el serie metroid hacer su debut en super smash bro junto a todo el personaje de el entrega anterior todo uno combate más ágil nuevo objeto nuevo ataque nuevo opción defensivo y otro mucho sorpresa mantener el batalla al rojo vivo cuando y donde quierar caracteristica nuevo luchador nuevo escenario y todo el personaje de el entrega anterior todo él unir al plantel el inkling de el serie splatoon ridley de el serie metroid también él apuntar al combate entre el luchador que volver destacar wolf ice climbers y el entrenador pokémon elevar el experiencia super smash bro a cota antes inalcanzada con uno combate más ágil nuevo ataque nuevo objeto y nuevo opción defensivo enfréntate en uno todo contra todo para 4 jugador o elevar ese cifra con el smash para 8 todo el figura amiibo de el colección super mario bro a el venta por separado ser compatible ,super smash bro ultimate switch ,59990,https://www.microplay.cl/producto/super-smash-bros-ultimate-switch/,0
days gone ps4 ubicado en el hermoso desierto volcánico del pacífico noroeste days gone ser uno juego de acción y aventura del mundo abierto en el que jugar como deacon st john uno drifter y cazador de recompensa que preferir arriesgar él a el peligro del camino roto que vivir en uno de el campamento de desierto seguro el juego tener lugar dos año después de que uno pandemia global haber matar a casi todo pero transformar a millón de otro en él que el superviviente llamar freakers criatura sin sentido salvaje más animal que humano pero mucho vivo y en rápido evolución en el demostración ver dos tipo de freaks el tritón que ser adolescente cuando estar infectado ser cazador oportunista que preferir golpear y huir de el sombra y uno horda compuesto por ciento de freakers individual el horda comen él mover y atacar junto casi como uno solo alguno horda deambular por el autopista por el noche mientras que otro como el de el demostración haber encontrar uno fuente de alimento que él mantener en uno solo lugar el habilidad aprendido en su vida anterior como motociclista fuera de el ley él haber dar a deacon uno ligero ventaja en el lucha aparentemente interminable para mantener él con vida pero ser suficiente mundo abierto utilizar el poder de playstation 4 y unreal engine 4 days gone ofrecer uno experiencia de mundo abierto increíblemente realista y detallado el entorno extenso y hostil él poder explorar completamente en el parte trasero de el bicicleta drifter de deacon el vehículo abandonado poder buscar él artículo útil pueblo y edificio él poder ingresar y buscar con gran riesgo todo el iluminación él realizar en tiempo real el tecnología de adaptación de el ojo creer uno sensación real de temor al entrar en edificio oscuro día y noche tener uno impacto en el experiencia el clima afectar el comportamiento del enemigo brutal combate con sandbox ejemplificar el verdadero juego de forma libre days gone ofrecer el libertad de explorar crear estrategia y jugar a tu manera cada desafío él poder abordar y completar de uno manera casi infinito él poder diseñar mucho objeto y arma diferente usar objeto que él encontrar en el campo incluido arma cuerpo a cuerpo brutal y trampa el arma y habilidad personalizabl ofrecer verdadero libertad en el forma en que él jugar el juego enemigo único además de el drifters humano merodeador y milicia deacon deber enfrentar él a uno desierto invadido por freaker criatura sin sentido salvaje más animal que humano pero mucho vivo y en rápido evolución el freaker tener necesidad hábito y comportamiento que el jugador poder aprender y adaptar él configuración único el duro y alto desierto del pacífico noroeste ofrecer uno gran variedad de entorno en uno área geográfico único uno minuto deacon poder estar cabalgar a través de uno bosque prístino uno campo de nieve uno prado exuberante y el siguiente estar en el duro campo de lava del desierto el entorno peligroso marcado por millón de año de actividad volcánico él definir por antiguo flujo de lava  montaña cueva acantilado y cuenca fluvial que ofrecer uno telón de fondo impresionante para uno estilo de juego igualmente diverso el mina de cinabrio el cueva de tubo de lava y el pequeño ciudad rural ofrecer uno variedad de entorno para explorar ,days gone ps4 ,34990,https://www.microplay.cl/producto/days-gone-ps4/,0
god of war ps4 kratos volver a empezar con uno nuevo propósito y acompañado por su hijo krato deber luchar para sobrevivir entre fuerza poderoso que amenazar con el destrucción de el nuevo vida que haber crear uno increíble y emocionante viaje estar a punto de comenzar con salvaje bosque montaña y caverna típico del relieve nórdico previkingo exploro y descubrir uno mundo único lleno de magia y peligro en el juego más ambicioso de todo el saga característica midgard y más allá bosque inexplorado montaña y reino de el historia nórdico god of war presentar uno nuevo y desconocido realidad con su propio panteón de criatura monstruo y dios combate físico y crudo con uno rediseñado cámara de punto de vista más intimo sobre el hombro el acción él apreciar más cerca que nunca el combate en god of war ser cercano frenético y no otorgar respiro alguno el hacha de krato poderoso mágico y multifacético ser uno brutal arma al igual que versátil herramienta de exploración ,god of war ps4 ,22990,https://www.microplay.cl/producto/god-of-war-ps4/,11
mortal kombat xl ps4 uno de el título más vendido de 2015 él volver xl kompletar el experiencia de mortal kombat x con contenido nuevo y existente incluir el juego principal y el nuevo personaje jugabl alien leatherfacir triborg y bo rai cho el personaje jugabl lanzado anteriormente incluir predator jason voorhees tremor tanya y goro también incluir el nuevo paquete de skins apocalypse pack mortal kombat xl ofrecer el mejor experiencia de mortal kombat x que incluir el juego principal y todo el contenido presentado en el próximo paquete de kombat 2 nuevo personaje jugabl xenomorph de alien leatherface de el serie de película de terror the texas chainsaw massacre triborg y bo rai cho paquete de piel de apocalipsis nunca lanzar el contenido publicado anteriormente incluir goro jugable brasil skin pack kold war skin pack y kold war scorpion skin también él incluir con mortal kombat xl el contenido descargable previamente lanzado del paquete original de kombat el personaje jugabl predator jason voorhees tremor y tanya cada uno acompañado por tres skins temático paquete de piel de samurai ,mortal kombat xl ps4 ,24990,https://www.microplay.cl/producto/mortal-kombat-xl-ps4/,0
control ps4 compacto con cable silver nacon mando con cable nacon compact para playstation 4 al reunir todo el característica de uno mando dual shock 4 clásico como el panel táctil motor de vibración el controlador compacto de nacon ser perfecto para cualquiera tipo de juego su ergonomía asegurar uno confort ideal incluso después de larga hora de juego característico superficie soft touch para uno agarre perfecto incluso durante larga sesión de juego 2 motor de vibración luz indicador de jugador led touchpad entrado de auricular de 3 5 mm compatible con pc solo xinput longitud del cable 3 m dimensión largo x profundidad x altura 153 x 50 x 96 mm ,control ps4 wired compact silver nacon ,44900,https://www.microplay.cl/producto/control-ps4-wired-compact-silver-nacon/,0
en minecraft él yo presentar uno mundo creado a base de cubos en 3d en el que el usuario disponer de uno amplio libertad para crear su propio construcción el videojuego ser considerar todo uno fenómeno social por el cantidad de jugador posibilidad y versión que presentar ,minecraft playstation 4 edition ps4 ,42990,https://www.microplay.cl/producto/minecraft-playstation-4-edition-ps4/,0
el santo uno extensa y soleado metrópoli lleno de gurús de autoayuda aspirante a estrella y famoso en decadencia alguno vez ser el envidia del mundo occidental ahora luchar por mantener él a flote en uno era de incertidumbre económico y reality show barato en medio de este confusión tres criminal mucho distinto calcular su probabilidad de supervivencia y de éxito franklin uno antiguo gánster callejero que ahora buscar oportunidad de verdad para conseguir mucho dinero michael uno ex convicto cuyo retiro ser menos idílico de él que haber esperar y trevor uno maníaco violento motivado por el posibilidad de encontrar droga barato y el próximo atraco importante al quedar él sin opción este banda él arriesgar todo en uno serie de audaz y peligroso atraco que poder solucionarl el vida importante grand theft auto v ser el juego más grande y ambicioso que rockstar gam haber crear y tomar ventaja de todo el poder de procesamiento disponible en este generación de consola para poder brindar el mayor experiencia posible para uno mundo tanto masivo y detallar el juego tener requerimiento de instalación en el sistema x360 grand theft auto v él embarcar en dos disco el disco 1 ser usar por uno instalación obligatorio y el disco 2 ser usar para jugar el juego después de el instalación jugador poder disfrutar de grand theft auto y grand theft auto online sin el necesidad de cambiar el disco el instalación inicial requerir uno xbox 360 hard drive o uno memoria externa usb de 16 gb con al menos 8 gb de espacio si él usar el memoria externa usb de 16 gb este deber de ser al menos usb 2 0 con uno velocidad mínimo de lectura de 15 mb s y formateado para el uso en x360 uno nuevo memoria externa usb ser recomendar para asegurar funcionamiento óptimo ,grand theft auto v gta v xbox 360 ,29990,https://www.microplay.cl/producto/grand-theft-auto-v-gta-v-xbox-360/,0
el tier 1 de el operativo de el autoridad de mando nacional estar ya listo para su misión definitivo el historia tener lugar justo después de el evento que vivir en el primero videojuego con preacher volver a ser el protagonista en este ocasión no obstante su responsable buscar uno acercamiento mucho más personal a su héroe ofrecer incluso alguno pista sobre el vida personal de el miembro del tier 1 con especial atención por el impacto que tener sobre su familia el operación especial que realizar el misión en medal of honor warfighter tener lugar en punto mucho variado del globo con uno intención de acabar con el gama algo más monocromático de objetivo del medal of honor anterior ,medal of honor warfighter limited edition pc ,1900,https://www.microplay.cl/producto/medal-of-honor-warfighter-limited-edition-pc/,0
performance grips ps5 xt kontrol freek performance grips xt ser agarr de controlador avanzado que utilizar uno combinación de material patentado para maximizar el agarre mientras mantener el mano seco el grip xt ser ultradelgar por él que obtién uno agarre excepcional sin perder el sensación de tu controlador ser fácil de aplicar y él poder reposicionar y quitar sin dejar uno residuo pegajoso ,performance grips ps5 xt kontrol freek ,12900,https://www.microplay.cl/producto/performance-grips-ps5-xt-kontrol-freek/,0
control ps3 bluetooth azul ultra compatible con consola playstation 3 el control double shock 3 de ultra este dedicado a mantenerte cerca de el acción de manera inalámbrico sin el inconveniencia de el cable su agarre ergonómico vibración y sensor de detección de movimiento tú otorgar uno mayor precisión y control en tus mano a tu disposición para conseguir el mejor experiencia de juego posible vivir en estado play de el mano de ultra y ps3 ,control ps3 bluetooth azul ultra ,12990,https://www.microplay.cl/producto/control-ps3-bluetooth-azul-ultra/,13
poster collector print mil moral glitch cuadro de colección basado en el serie animado spidermar mil moral tamaño de el producto 33 cm x 48 cm ,poster collector print mil moral glitch ,19900,https://www.microplay.cl/producto/poster-collector-print-miles-morales-glitch/,0
call of duty vanguard ps4 el edición estándar incluir versión de call of duty vanguard para ps5 rebélatar en cada frente combate sobre el pacífico defender stalingrado con el precisión de uno francotirador lánzate desde el aire en francia o atravesar fuerza en el norte de áfrica el franquicia de call of duty regresar con call of duty vanguard desarrollado por sledgehammer gam el jugador él sumergir en el combate visceral de escala global de el segundo guerra mundial a través de uno fascinante campaña uno grupo selecto de soldado de diferente país él rebelar contra el amenaza más grande del mundo el jugador también dejar su huella en el multijugador característico de call of duty y en el nuevo y emocionante experiencia zombis de treyarch call of duty vanguard también marcar el comienzo de uno nuevo integración sin igual de call of duty warzone tras el lanzamiento que incluir juego y progreso cruzado entre plataforma y generación además también contar con uno calendario lleno de contenido gratuito tras el lanzamiento que añadir nuevo mapa multijugador modo evento de temporada y de el comunidad y más el disponibilidad en plataforma y el fecha de lanzamiento de el beta abierto estar sujeto a cambio solo por tiempo limitado el beta abierto durar 2 día como mínimo él necesitar conexión a internet poder requerir él uno suscripción de playstation plus ,call of duty vanguard ps4 ,64990,https://www.microplay.cl/producto/call-of-duty-vanguard-ps4/,0
